#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 02 23 00 55 999 99.0 99.0  2.67  9.88  7.29 337 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 01 25 999 99.0 99.0  2.56  9.88  6.96 354 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 01 55 999 99.0 99.0  2.80  9.88  7.35 348 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 02 25 999 99.0 99.0  2.78 10.53  7.51 347 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 02 55 999 99.0 99.0  2.74  9.88  7.47 346 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 03 25 999 99.0 99.0  2.79  9.88  7.45 324 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 03 55 999 99.0 99.0  2.81  9.88  7.42 346 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 04 25 999 99.0 99.0  2.53  9.09  7.13 355 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 04 55 999 99.0 99.0  2.80 11.11  7.33  25 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 05 25 999 99.0 99.0  2.82 11.11  7.32  11 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 05 55 999 99.0 99.0  3.10  9.88  7.63 347 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 06 25 999 99.0 99.0  3.33 10.53  7.92 341 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 06 55 999 99.0 99.0  3.22 10.53  8.11 340 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 07 25 999 99.0 99.0  3.00  9.88  7.61 351 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 07 55 999 99.0 99.0  3.30  9.09  7.68 351 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 08 25 999 99.0 99.0  3.36 11.11  8.00 344 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 08 55 999 99.0 99.0  3.20  9.88  7.57   5 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 09 25 999 99.0 99.0  3.22 11.11  7.91   2 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 09 55 999 99.0 99.0  3.11 11.11  7.54 343 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 10 25 999 99.0 99.0  3.58  9.88  8.01 347 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 10 55 999 99.0 99.0  3.05  9.88  7.47 354 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 11 25 999 99.0 99.0  2.92  9.88  7.55 357 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 11 55 999 99.0 99.0  3.11  9.88  7.49 340 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 12 25 999 99.0 99.0  3.14  9.88  7.54 353 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 12 55 999 99.0 99.0  3.09 11.11  7.64 357 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 13 25 999 99.0 99.0  2.82  9.88  7.32 340 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 13 55 999 99.0 99.0  3.03 10.53  7.55   0 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 14 25 999 99.0 99.0  2.74 11.11  7.32 351 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 14 55 999 99.0 99.0  2.72  9.09  6.97   0 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 15 25 999 99.0 99.0  2.76 11.11  7.32 351 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 15 55 999 99.0 99.0  2.80  9.88  7.40   1 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 16 25 999 99.0 99.0  2.89 11.11  7.52 353 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 16 55 999 99.0 99.0  2.70  9.88  7.29 354 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 17 25 999 99.0 99.0  2.95  9.88  7.59 344 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 17 55 999 99.0 99.0  2.86  9.88  7.47 350 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 18 25 999 99.0 99.0  2.82 11.11  7.66   2 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 18 55 999 99.0 99.0  3.10 10.53  7.74 348 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 19 25 999 99.0 99.0  2.78  9.09  7.29   0 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 23 19 55 999 99.0 99.0  2.66 11.11  7.33   5 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 20 25 999 99.0 99.0  2.73 10.53  7.40   4 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 20 55 999 99.0 99.0  2.62  9.88  6.91 347 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 21 25 999 99.0 99.0  2.69 10.53  7.30   1 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 21 55 999 99.0 99.0  2.87  9.88  7.56   4 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 22 25 999 99.0 99.0  2.59 10.53  7.39 351 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 22 55 999 99.0 99.0  2.70  9.88  7.41 348 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 23 25 999 99.0 99.0  2.56 11.11  6.87   4 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 23 23 55 999 99.0 99.0  2.60  9.88  7.07 354 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 00 25 999 99.0 99.0  2.60  9.88  7.01 343 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 00 55 999 99.0 99.0  2.67 10.53  7.07 351 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 01 25 999 99.0 99.0  2.41 10.53  6.75 358 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 01 55 999 99.0 99.0  2.75  9.09  7.17 350 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 02 25 999 99.0 99.0  2.45 10.53  6.83 343 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 02 55 999 99.0 99.0  2.61  9.88  6.92 344 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 03 25 999 99.0 99.0  2.52  9.09  6.53 348 9999.0 999.0  28.2 999.0 99.0 99.00
2014 02 24 03 55 999 99.0 99.0  2.56  9.88  6.75 355 9999.0 999.0  28.2 999.0 99.0 99.00
2014 02 24 04 25 999 99.0 99.0  2.52  9.88  6.65   2 9999.0 999.0  28.2 999.0 99.0 99.00
2014 02 24 04 55 999 99.0 99.0  2.67  9.09  6.80 358 9999.0 999.0  28.2 999.0 99.0 99.00
2014 02 24 05 25 999 99.0 99.0  2.41  9.88  6.51 331 9999.0 999.0  28.2 999.0 99.0 99.00
2014 02 24 05 55 999 99.0 99.0  2.32 10.53  6.49 355 9999.0 999.0  28.2 999.0 99.0 99.00
2014 02 24 06 25 999 99.0 99.0  2.36  9.88  6.57 346 9999.0 999.0  28.2 999.0 99.0 99.00
2014 02 24 06 55 999 99.0 99.0  2.44  9.09  6.79 346 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 07 25 999 99.0 99.0  2.48  9.09  6.50 353 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 07 55 999 99.0 99.0  2.52  9.09  6.70 350 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 08 25 999 99.0 99.0  2.70  9.88  7.05   2 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 08 55 999 99.0 99.0  2.69  9.88  6.86 355 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 09 25 999 99.0 99.0  2.60  9.09  6.64 351 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 09 55 999 99.0 99.0  2.83  9.88  6.87 354 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 10 25 999 99.0 99.0  2.57  9.09  6.31 355 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 10 55 999 99.0 99.0  2.69  9.09  6.47 355 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 11 25 999 99.0 99.0  2.51  9.09  6.34 355 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 11 55 999 99.0 99.0  2.63 10.53  6.52   4 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 12 25 999 99.0 99.0  2.70  9.09  6.46 351 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 12 55 999 99.0 99.0  2.50  9.09  6.37   0 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 13 25 999 99.0 99.0  2.47  9.09  6.36   4 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 13 55 999 99.0 99.0  2.65  8.33  6.39  18 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 14 25 999 99.0 99.0  2.41  9.09  6.35   2 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 14 55 999 99.0 99.0  2.50  9.09  6.44   7 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 15 25 999 99.0 99.0  2.37  8.33  6.33  12 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 15 55 999 99.0 99.0  2.26  9.09  6.18   9 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 16 25 999 99.0 99.0  2.32  9.09  6.42 357 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 16 55 999 99.0 99.0  2.43  8.33  6.49  25 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 17 25 999 99.0 99.0  2.46  9.09  6.55 358 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 17 55 999 99.0 99.0  2.24  8.33  6.37  28 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 18 25 999 99.0 99.0  2.34  9.88  6.36   2 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 18 55 999 99.0 99.0  2.24  9.09  6.23   9 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 19 25 999 99.0 99.0  2.31  9.88  6.29 358 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 19 55 999 99.0 99.0  2.22  8.33  6.17  33 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 20 25 999 99.0 99.0  2.35  9.09  6.23  12 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 20 55 999 99.0 99.0  2.41  7.69  6.26  60 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 21 25 999 99.0 99.0  2.47  7.69  6.28  50 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 21 55 999 99.0 99.0  2.55  8.33  6.34  35 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 22 25 999 99.0 99.0  2.40  8.33  6.31  49 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 24 22 55 999 99.0 99.0  2.28  9.09  6.32  39 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 23 25 999 99.0 99.0  2.35  8.33  6.43  46 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 24 23 55 999 99.0 99.0  2.50  8.33  6.51  47 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 00 25 999 99.0 99.0  2.45  8.33  6.39  45 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 00 55 999 99.0 99.0  2.44  9.09  6.41  26 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 01 25 999 99.0 99.0  2.48  9.88  6.32  12 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 01 55 999 99.0 99.0  2.39  9.88  6.33  38 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 02 25 999 99.0 99.0  2.42  9.09  6.23  32 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 02 55 999 99.0 99.0  2.32  8.33  6.27  36 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 03 25 999 99.0 99.0  2.32  9.09  6.23  40 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 03 55 999 99.0 99.0  2.37  8.33  6.28  49 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 04 25 999 99.0 99.0  2.53  9.09  6.58  33 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 04 55 999 99.0 99.0  2.36  8.33  6.51  38 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 05 25 999 99.0 99.0  2.33  9.09  6.24  26 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 05 55 999 99.0 99.0  2.55  8.33  6.53  31 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 06 25 999 99.0 99.0  2.33  9.88  6.24  19 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 06 55 999 99.0 99.0  2.57  9.09  6.67  36 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 07 25 999 99.0 99.0  2.44  9.09  6.19  33 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 07 55 999 99.0 99.0  2.61  9.09  6.40  32 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 08 25 999 99.0 99.0  2.62  9.09  6.63  35 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 08 55 999 99.0 99.0  2.64  9.09  6.60  33 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 09 25 999 99.0 99.0  2.54  8.33  6.50  21 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 09 55 999 99.0 99.0  2.89  9.09  6.73  28 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 10 25 999 99.0 99.0  2.74  9.09  6.77  29 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 10 55 999 99.0 99.0  2.77  8.33  6.67  42 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 11 25 999 99.0 99.0  2.99  8.33  6.98  40 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 11 55 999 99.0 99.0  2.85  9.88  6.56  22 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 12 25 999 99.0 99.0  2.83  9.09  6.59  35 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 12 55 999 99.0 99.0  2.84  9.09  6.58  39 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 13 25 999 99.0 99.0  3.11  9.09  6.87  46 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 13 55 999 99.0 99.0  2.81  9.09  6.52  54 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 14 25 999 99.0 99.0  2.74  8.33  6.42  39 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 14 55 999 99.0 99.0  2.87  9.88  6.81  26 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 15 25 999 99.0 99.0  2.82  8.33  6.54  47 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 15 55 999 99.0 99.0  2.68  9.88  6.46  22 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 16 25 999 99.0 99.0  2.66  9.09  6.63  39 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 16 55 999 99.0 99.0  2.82  9.88  6.75  28 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 17 25 999 99.0 99.0  2.71  9.09  6.67  38 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 17 55 999 99.0 99.0  2.60  9.88  6.49  29 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 18 25 999 99.0 99.0  2.64  9.09  6.67  33 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 18 55 999 99.0 99.0  2.81  9.09  6.70  52 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 19 25 999 99.0 99.0  3.08  9.09  6.92  61 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 19 55 999 99.0 99.0  2.67  9.09  6.49  64 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 20 25 999 99.0 99.0  2.82  8.33  6.57  36 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 20 55 999 99.0 99.0  2.82  9.09  6.83  36 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 21 25 999 99.0 99.0  2.83  9.88  6.65  33 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 21 55 999 99.0 99.0  3.11  9.09  6.73  53 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 22 25 999 99.0 99.0  2.82  9.09  6.73  45 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 25 22 55 999 99.0 99.0  2.87  9.09  6.62  52 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 23 25 999 99.0 99.0  3.08  9.09  6.83  40 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 25 23 55 999 99.0 99.0  3.29  9.09  6.90  60 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 00 25 999 99.0 99.0  3.21  9.88  6.84  45 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 00 55 999 99.0 99.0  3.13  9.88  6.75  39 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 01 25 999 99.0 99.0  3.27  9.88  6.71  40 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 01 55 999 99.0 99.0  3.23  9.09  6.84  47 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 02 25 999 99.0 99.0  3.33  9.88  6.78  49 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 02 55 999 99.0 99.0  3.19  9.09  6.77  61 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 03 25 999 99.0 99.0  3.41  9.88  6.81  40 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 03 55 999 99.0 99.0  3.49  9.09  6.72  63 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 04 25 999 99.0 99.0  3.04  9.09  6.54  45 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 04 55 999 99.0 99.0  3.17  9.09  6.47  46 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 05 25 999 99.0 99.0  3.18  9.09  6.49  43 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 05 55 999 99.0 99.0  3.38  9.09  6.77  54 9999.0 999.0  28.1 999.0 99.0 99.00
2014 02 26 06 25 999 99.0 99.0  3.55  9.88  7.01  39 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 06 55 999 99.0 99.0  3.54  9.88  6.83  57 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 07 25 999 99.0 99.0  3.79  9.88  7.22  53 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 07 55 999 99.0 99.0  3.70  9.09  7.07  40 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 08 25 999 99.0 99.0  3.91  9.88  7.12  38 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 08 55 999 99.0 99.0  3.85  9.88  7.20  49 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 09 25 999 99.0 99.0  3.63 10.53  6.97  39 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 09 55 999 99.0 99.0  4.04  9.88  7.23  35 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 10 25 999 99.0 99.0  3.90 10.53  7.19  40 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 10 55 999 99.0 99.0  4.03 10.53  7.27  19 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 11 25 999 99.0 99.0  3.87 10.53  7.29  19 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 11 55 999 99.0 99.0  4.28  9.88  7.58  36 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 12 25 999 99.0 99.0  3.87  9.88  7.33  35 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 12 55 999 99.0 99.0  4.52  9.88  7.57  39 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 13 25 999 99.0 99.0  4.13  9.09  7.25  52 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 13 55 999 99.0 99.0  4.28  9.09  7.32  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 14 25 999 99.0 99.0  4.59  9.88  7.55  49 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 14 55 999 99.0 99.0  4.41  9.88  7.56  36 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 15 25 999 99.0 99.0  4.16  9.09  7.42  33 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 15 55 999 99.0 99.0  4.17 10.53  7.56  29 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 16 25 999 99.0 99.0  4.34 10.53  7.40  28 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 16 55 999 99.0 99.0  4.38 11.11  7.52  38 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 17 25 999 99.0 99.0  4.50  9.88  7.56  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 17 55 999 99.0 99.0  4.62  9.88  7.75  35 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 18 25 999 99.0 99.0  4.47 11.11  7.82  28 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 18 55 999 99.0 99.0  4.68 10.53  7.70  35 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 19 25 999 99.0 99.0  4.47  9.88  7.73  42 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 19 55 999 99.0 99.0  4.26 10.53  7.77  53 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 20 25 999 99.0 99.0  4.38  9.88  7.81  45 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 20 55 999 99.0 99.0  4.39 11.11  7.72  32 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 26 21 25 999 99.0 99.0  4.27 10.53  7.84  29 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 26 21 55 999 99.0 99.0  4.36 10.53  7.75  33 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 22 25 999 99.0 99.0  3.77 10.53  7.32  45 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 22 55 999 99.0 99.0  3.66 11.11  7.38  56 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 26 23 25 999 99.0 99.0  3.91 10.53  7.38  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 26 23 55 999 99.0 99.0  4.09 11.11  7.61  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 00 25 999 99.0 99.0  3.79 10.53  7.28  53 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 00 55 999 99.0 99.0  4.07 10.53  7.66  50 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 01 25 999 99.0 99.0  4.13  9.88  7.64  47 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 01 55 999 99.0 99.0  3.99 10.53  7.91  60 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 02 25 999 99.0 99.0  3.97 10.53  7.58  53 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 02 55 999 99.0 99.0  3.90 10.53  7.54  47 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 03 25 999 99.0 99.0  3.87 11.11  7.48  53 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 03 55 999 99.0 99.0  4.00 11.11  7.64  43 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 04 25 999 99.0 99.0  4.50 10.53  8.03  45 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 04 55 999 99.0 99.0  4.19 11.11  7.82  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 05 25 999 99.0 99.0  4.39  9.88  8.06  47 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 05 55 999 99.0 99.0  3.79 11.11  7.77  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 06 25 999 99.0 99.0  4.03 11.11  7.89  52 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 06 55 999 99.0 99.0  3.93 11.11  7.61  50 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 07 25 999 99.0 99.0  4.06 11.11  7.96  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 07 55 999 99.0 99.0  3.98 10.53  7.84  49 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 08 25 999 99.0 99.0  4.03 11.11  7.90  45 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 08 55 999 99.0 99.0  3.78 11.11  7.84  49 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 09 25 999 99.0 99.0  3.83  9.88  7.64  61 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 09 55 999 99.0 99.0  3.86 10.53  7.73  54 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 10 25 999 99.0 99.0  3.95 11.11  7.95  54 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 10 55 999 99.0 99.0  3.54 10.53  7.38  40 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 11 25 999 99.0 99.0  3.61 10.53  7.39  60 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 11 55 999 99.0 99.0  3.54 11.11  7.22  46 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 12 25 999 99.0 99.0  3.91 10.53  7.61  54 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 12 55 999 99.0 99.0  3.76 11.11  7.48  59 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 13 25 999 99.0 99.0  3.71 10.53  7.23  47 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 13 55 999 99.0 99.0  3.63  9.88  7.19  47 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 14 25 999 99.0 99.0  4.10  9.88  7.57  50 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 14 55 999 99.0 99.0  3.74 11.11  7.45  54 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 15 25 999 99.0 99.0  4.22 10.53  7.85  63 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 15 55 999 99.0 99.0  4.10 11.11  7.80  50 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 16 25 999 99.0 99.0  3.96 11.11  7.63  47 9999.0 999.0  28.0 999.0 99.0 99.00
2014 02 27 16 55 999 99.0 99.0  3.87  9.09  7.46  52 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 17 25 999 99.0 99.0  4.00 11.11  7.73  45 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 17 55 999 99.0 99.0  3.99 10.53  7.71  46 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 18 25 999 99.0 99.0  4.22 10.53  7.80  46 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 18 55 999 99.0 99.0  4.07 10.53  7.69  45 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 19 25 999 99.0 99.0  4.26 10.53  7.94  40 9999.0 999.0  27.9 999.0 99.0 99.00
2014 02 27 19 55 999 99.0 99.0  3.71 10.53  7.40  57 9999.0 999.0  27.9 999.0 99.0 99.00
