#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 02 26 17 25 999 99.0 99.0  2.21  6.67  6.06  54 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 17 55 999 99.0 99.0  2.35  8.33  6.41  69 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 18 25 999 99.0 99.0  2.28 14.29  6.34  38 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 18 55 999 99.0 99.0  2.25 12.50  6.13  25 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 19 25 999 99.0 99.0  2.26 14.29  6.15  47 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 19 55 999 99.0 99.0  2.19  7.69  6.20  64 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 20 25 999 99.0 99.0  2.22 13.33  6.45  33 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 20 55 999 99.0 99.0  2.37  8.33  6.29  60 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 21 25 999 99.0 99.0  2.41  7.14  6.44  60 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 21 55 999 99.0 99.0  2.52  7.69  6.63  66 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 22 25 999 99.0 99.0  2.39  8.33  6.46  64 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 22 55 999 99.0 99.0  2.35  8.33  6.38  53 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 23 25 999 99.0 99.0  2.37 13.33  6.59  35 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 26 23 55 999 99.0 99.0  2.32 13.33  6.53  26 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 00 25 999 99.0 99.0  2.29  8.33  6.47  67 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 00 55 999 99.0 99.0  2.38  8.33  6.54  73 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 01 25 999 99.0 99.0  2.37  8.33  6.42  64 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 01 55 999 99.0 99.0  2.50 13.33  6.50  47 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 02 25 999 99.0 99.0  2.36  7.14  6.26  63 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 02 55 999 99.0 99.0  2.45  8.33  6.25  63 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 03 25 999 99.0 99.0  2.34  8.33  6.14  57 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 03 55 999 99.0 99.0  2.20 13.33  6.12  22 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 04 25 999 99.0 99.0  2.07  8.33  6.16  56 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 04 55 999 99.0 99.0  2.14  8.33  6.32  59 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 05 25 999 99.0 99.0  2.04  7.69  6.21  54 9999.0 999.0  27.6 999.0 99.0 99.00
2015 02 27 05 55 999 99.0 99.0  2.17  8.33  6.58  63 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 06 25 999 99.0 99.0  2.20 13.33  6.43  43 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 06 55 999 99.0 99.0  2.05  8.33  6.21  59 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 07 25 999 99.0 99.0  2.00 12.50  6.52  24 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 07 55 999 99.0 99.0  1.95  8.33  6.40  54 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 08 25 999 99.0 99.0  1.94  8.33  6.30  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 08 55 999 99.0 99.0  2.19  8.33  6.40  56 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 09 25 999 99.0 99.0  2.22  8.33  6.43  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 09 55 999 99.0 99.0  2.11  8.33  6.20  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 10 25 999 99.0 99.0  2.12  8.33  6.32  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 10 55 999 99.0 99.0  2.14  8.33  6.17  66 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 11 25 999 99.0 99.0  2.17  9.09  6.10  64 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 11 55 999 99.0 99.0  2.18  7.69  6.14  56 9999.0 999.0  27.3 999.0 99.0 99.00
2015 02 27 12 55 999 99.0 99.0  2.27  8.33  6.10  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 13 25 999 99.0 99.0  2.24  8.33  6.12  64 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 14 25 999 99.0 99.0  2.08  8.33  5.88  56 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 14 55 999 99.0 99.0  2.11  7.14  6.00  56 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 15 25 999 99.0 99.0  2.06 13.33  5.86  26 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 16 25 999 99.0 99.0  1.87  8.33  6.02  61 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 16 55 999 99.0 99.0  1.77  8.33  5.86  60 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 17 25 999 99.0 99.0  1.88 11.76  6.09  35 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 17 55 999 99.0 99.0  1.89  9.09  6.11  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 18 25 999 99.0 99.0  1.84  8.33  6.07  60 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 18 55 999 99.0 99.0  1.83  9.88  5.97  52 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 19 25 999 99.0 99.0  1.84  8.33  6.20  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 27 19 55 999 99.0 99.0  1.77  7.69  6.11  59 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 20 25 999 99.0 99.0  1.86  8.33  6.37  64 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 20 55 999 99.0 99.0  1.66  8.33  6.38  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 21 25 999 99.0 99.0  1.54 12.50  6.38  29 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 21 55 999 99.0 99.0  1.59  9.09  6.13  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 22 25 999 99.0 99.0  1.52  9.09  5.95  57 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 22 55 999 99.0 99.0  1.64  7.69  6.36  50 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 23 25 999 99.0 99.0  1.67  8.33  6.33  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 27 23 55 999 99.0 99.0  1.79  8.33  6.44  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 00 55 999 99.0 99.0  1.83 12.50  6.46  28 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 02 25 999 99.0 99.0  1.97  8.33  6.30  57 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 03 25 999 99.0 99.0  2.06  9.09  6.18  76 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 04 55 999 99.0 99.0  1.92  8.33  5.86  74 9999.0 999.0  27.6 999.0 99.0 99.00
2015 02 28 05 55 999 99.0 99.0  1.94  9.09  6.10  63 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 07 25 999 99.0 99.0  2.09  9.09  6.15  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 07 55 999 99.0 99.0  2.10  9.88  6.22  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 08 25 999 99.0 99.0  2.14  9.09  6.17  70 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 08 55 999 99.0 99.0  2.07  9.88  6.07  70 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 09 25 999 99.0 99.0  2.01  9.88  6.10  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 09 55 999 99.0 99.0  2.17  9.09  6.23  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 10 55 999 99.0 99.0  2.22  9.88  6.05  76 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 11 25 999 99.0 99.0  2.23  9.88  6.15  70 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 11 55 999 99.0 99.0  2.25  9.88  6.01  78 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 12 25 999 99.0 99.0  2.24  9.09  6.19  70 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 12 55 999 99.0 99.0  2.25  9.09  5.94  71 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 13 25 999 99.0 99.0  2.36 10.53  6.19  66 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 13 55 999 99.0 99.0  2.38  7.69  6.16  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 14 25 999 99.0 99.0  2.34  9.09  6.08  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 14 55 999 99.0 99.0  2.36 10.53  6.02  67 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 15 25 999 99.0 99.0  2.31  9.09  6.02  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 15 55 999 99.0 99.0  2.25  9.88  5.90  67 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 16 25 999 99.0 99.0  2.25  9.09  5.89  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 16 55 999 99.0 99.0  2.17  9.88  5.90  76 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 17 25 999 99.0 99.0  2.14 10.53  6.07  56 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 17 55 999 99.0 99.0  2.03  9.09  5.64  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 18 25 999 99.0 99.0  2.08  9.88  5.92  74 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 18 55 999 99.0 99.0  2.00  9.88  5.74  85 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 19 25 999 99.0 99.0  2.00 10.53  5.91  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 19 55 999 99.0 99.0  2.06  9.09  5.95  70 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 20 25 999 99.0 99.0  2.04  9.09  5.98  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 20 55 999 99.0 99.0  1.96  9.88  5.94  53 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 21 25 999 99.0 99.0  2.10  9.09  5.92  57 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 21 55 999 99.0 99.0  1.93  9.09  5.77  61 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 22 25 999 99.0 99.0  2.08  9.88  6.17  74 9999.0 999.0  27.5 999.0 99.0 99.00
2015 02 28 22 55 999 99.0 99.0  2.02  9.09  5.88  64 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 23 25 999 99.0 99.0  2.11  9.88  6.16  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 02 28 23 55 999 99.0 99.0  2.04  9.88  6.16  64 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 00 25 999 99.0 99.0  1.99  9.88  5.91  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 00 55 999 99.0 99.0  2.01  9.09  5.86  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 01 25 999 99.0 99.0  2.02  9.88  6.15  63 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 01 55 999 99.0 99.0  2.04  9.88  6.19  70 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 02 25 999 99.0 99.0  2.07  9.88  6.20  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 02 55 999 99.0 99.0  2.11 10.53  6.07  73 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 03 25 999 99.0 99.0  2.11  9.09  6.05  59 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 03 55 999 99.0 99.0  2.08  9.09  5.97  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 04 25 999 99.0 99.0  2.05  9.88  6.03  61 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 04 55 999 99.0 99.0  2.16  9.88  6.25  67 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 05 25 999 99.0 99.0  2.12 10.53  6.29  57 9999.0 999.0  27.6 999.0 99.0 99.00
2015 03 01 05 55 999 99.0 99.0  2.00 10.53  6.11  63 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 06 25 999 99.0 99.0  1.90 10.53  5.90  66 9999.0 999.0  27.6 999.0 99.0 99.00
2015 03 01 06 55 999 99.0 99.0  1.83 10.53  5.91  54 9999.0 999.0  27.6 999.0 99.0 99.00
2015 03 01 07 25 999 99.0 99.0  1.86  9.88  6.03  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 07 55 999 99.0 99.0  1.85  9.88  6.13  73 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 08 25 999 99.0 99.0  1.81 10.53  6.18  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 08 55 999 99.0 99.0  1.91  9.88  6.23  61 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 09 25 999 99.0 99.0  2.01 10.53  6.26  69 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 09 55 999 99.0 99.0  2.22  9.88  6.28  61 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 10 25 999 99.0 99.0  2.04 10.53  6.14  67 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 10 55 999 99.0 99.0  2.55  9.88  6.77  63 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 01 11 25 999 99.0 99.0  2.29  9.09  6.14  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 11 55 999 99.0 99.0  2.26  9.88  6.08  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 12 25 999 99.0 99.0  2.34  9.88  6.08  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 12 55 999 99.0 99.0  2.24  9.88  6.02  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 13 25 999 99.0 99.0  2.18  9.88  5.90  77 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 13 55 999 99.0 99.0  2.28 10.53  5.94  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 14 25 999 99.0 99.0  2.28  9.88  6.22  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 14 55 999 99.0 99.0  2.25  9.88  5.98  70 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 15 25 999 99.0 99.0  2.13  9.88  5.87  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 15 55 999 99.0 99.0  2.13  7.69  5.88  71 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 16 25 999 99.0 99.0  2.33  9.88  6.37  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 16 55 999 99.0 99.0  2.11  9.88  6.15  73 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 17 25 999 99.0 99.0  2.16  9.88  6.18  67 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 17 55 999 99.0 99.0  2.08 10.53  6.10  71 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 18 25 999 99.0 99.0  2.16  9.88  6.16  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 18 55 999 99.0 99.0  2.02  9.88  6.05  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 19 25 999 99.0 99.0  2.02  9.09  6.07  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 19 55 999 99.0 99.0  1.88  9.09  5.91  67 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 20 25 999 99.0 99.0  1.96  9.88  6.09  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 20 55 999 99.0 99.0  1.94  9.88  6.06  59 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 21 25 999 99.0 99.0  2.02  9.88  6.07  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 21 55 999 99.0 99.0  1.86 10.53  5.89  67 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 22 25 999 99.0 99.0  1.96  9.88  6.11  74 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 22 55 999 99.0 99.0  1.97  9.88  6.07  80 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 23 25 999 99.0 99.0  1.99  9.09  6.12  64 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 01 23 55 999 99.0 99.0  1.91  9.88  6.08  71 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 00 25 999 99.0 99.0  1.97  9.88  6.09  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 00 55 999 99.0 99.0  1.93  9.09  5.94  71 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 01 25 999 99.0 99.0  1.97  7.69  5.93  66 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 01 55 999 99.0 99.0  1.97 10.53  5.95  74 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 02 25 999 99.0 99.0  2.05  9.88  5.97  63 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 02 55 999 99.0 99.0  2.05  9.09  5.93  74 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 03 25 999 99.0 99.0  2.31  9.88  6.23  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 03 55 999 99.0 99.0  1.99  7.14  6.01  54 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 04 25 999 99.0 99.0  1.91  9.88  5.97  64 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 04 55 999 99.0 99.0  2.10  9.88  6.26  52 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 05 25 999 99.0 99.0  1.91  9.09  6.09  70 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 05 55 999 99.0 99.0  2.05  9.88  6.14  71 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 06 25 999 99.0 99.0  2.08  9.88  6.32  70 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 06 55 999 99.0 99.0  1.91  9.88  6.01  74 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 07 25 999 99.0 99.0  1.97  9.88  6.37  67 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 02 07 55 999 99.0 99.0  1.89 10.53  5.99  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 08 25 999 99.0 99.0  1.96  9.88  6.34  64 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 08 55 999 99.0 99.0  1.94  7.69  6.19  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 09 25 999 99.0 99.0  1.80  9.88  5.96  67 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 09 55 999 99.0 99.0  1.80  8.33  6.21  73 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 10 25 999 99.0 99.0  1.82  9.88  6.22  69 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 10 55 999 99.0 99.0  1.83  8.33  6.13  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 11 25 999 99.0 99.0  1.98  9.09  6.17  73 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 11 55 999 99.0 99.0  2.03 10.53  6.17  53 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 12 25 999 99.0 99.0  2.14 10.53  6.33  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 12 55 999 99.0 99.0  2.22 10.53  6.48  54 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 13 25 999 99.0 99.0  2.20  9.88  6.49  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 13 55 999 99.0 99.0  2.10  9.88  6.39  73 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 14 25 999 99.0 99.0  1.95  7.69  6.05  70 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 14 55 999 99.0 99.0  2.01  9.88  6.49  66 9999.0 999.0  27.3 999.0 99.0 99.00
2015 03 02 15 25 999 99.0 99.0  1.96 10.53  6.40  56 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 15 55 999 99.0 99.0  1.93 11.11  6.51  28 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 16 25 999 99.0 99.0  1.96  9.88  6.77  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 16 55 999 99.0 99.0  1.86  9.09  6.72  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 17 25 999 99.0 99.0  1.86  9.88  6.79  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 17 55 999 99.0 99.0  1.97  9.88  6.77  56 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 18 25 999 99.0 99.0  2.03  9.88  6.69  57 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 18 55 999 99.0 99.0  2.01 10.53  6.78  67 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 19 25 999 99.0 99.0  2.00 10.53  6.80  53 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 19 55 999 99.0 99.0  1.99  9.88  6.77  54 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 20 25 999 99.0 99.0  1.84 10.53  6.76  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 20 55 999 99.0 99.0  1.95  9.88  6.85  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 21 25 999 99.0 99.0  2.06  9.88  7.11  47 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 21 55 999 99.0 99.0  1.91  9.88  6.91  43 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 22 25 999 99.0 99.0  1.90 10.53  6.90  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 22 55 999 99.0 99.0  2.16  9.88  7.29  57 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 23 25 999 99.0 99.0  1.79 10.53  6.64  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 02 23 55 999 99.0 99.0  2.19 10.53  7.30  70 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 00 25 999 99.0 99.0  1.98 11.11  6.95  57 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 00 55 999 99.0 99.0  2.02 10.53  6.81  59 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 01 25 999 99.0 99.0  1.85 10.53  6.45  64 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 01 55 999 99.0 99.0  2.07  9.88  6.68  59 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 02 25 999 99.0 99.0  2.13 10.53  6.91  61 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 02 55 999 99.0 99.0  2.02 10.53  6.53  57 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 03 25 999 99.0 99.0  2.15  9.88  6.52  50 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 03 55 999 99.0 99.0  2.02  9.88  6.73  54 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 04 25 999 99.0 99.0  1.95  9.88  6.72  52 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 05 25 999 99.0 99.0  1.86  9.88  6.14  50 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 05 55 999 99.0 99.0  1.76 11.11  6.34  45 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 06 25 999 99.0 99.0  1.85  9.88  6.49  53 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 06 55 999 99.0 99.0  1.83  9.88  6.38  49 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 07 25 999 99.0 99.0  2.06  9.88  6.55  39 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 07 55 999 99.0 99.0  1.90  9.88  6.07  73 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 08 25 999 99.0 99.0  2.14  9.88  6.56  57 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 08 55 999 99.0 99.0  2.12  9.88  6.37  66 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 09 25 999 99.0 99.0  2.10  9.88  6.03  38 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 09 55 999 99.0 99.0  2.14  9.88  6.21  54 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 10 25 999 99.0 99.0  2.22 10.53  6.12  46 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 10 55 999 99.0 99.0  2.36  9.88  6.25  43 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 11 25 999 99.0 99.0  2.33 10.53  6.12  56 9999.0 999.0  27.5 999.0 99.0 99.00
2015 03 03 11 55 999 99.0 99.0  2.34 10.53  6.26  57 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 12 25 999 99.0 99.0  2.40  9.88  6.34  54 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 13 25 999 99.0 99.0  2.72 11.11  6.51  59 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 13 55 999 99.0 99.0  2.62  9.09  6.41  56 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 14 25 999 99.0 99.0  2.65  9.09  6.42  54 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 14 55 999 99.0 99.0  2.79  9.09  6.62  52 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 15 25 999 99.0 99.0  2.61  9.88  6.35  60 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 15 55 999 99.0 99.0  2.77 10.53  6.63  53 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 16 25 999 99.0 99.0  2.89  9.88  6.93  66 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 16 55 999 99.0 99.0  2.86 10.53  6.90  73 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 17 25 999 99.0 99.0  2.73 10.53  6.83  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 17 55 999 99.0 99.0  2.87  9.88  6.58  61 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 18 25 999 99.0 99.0  3.04  9.09  6.88  67 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 18 55 999 99.0 99.0  3.13  9.09  6.91  70 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 19 55 999 99.0 99.0  2.83  9.09  6.69  63 9999.0 999.0  27.4 999.0 99.0 99.00
2015 03 03 20 25 999 99.0 99.0  2.70  9.09  6.77  66 9999.0 999.0  27.4 999.0 99.0 99.00
